Date,Close
1970-01-02,100.0
1970-01-05,100.5700904722286
1970-01-06,101.59629470086749
1970-01-07,102.16637803884996
1970-01-08,103.53472644232697
1970-01-09,103.30665886275266
1970-01-12,103.42057137035599
1970-01-13,103.07856274619391
1970-01-14,104.21885070434271
1970-01-15,102.16637803884996
1970-01-16,101.48227517957254
1970-01-19,99.42975970860314
1970-01-20,100.22791776040604
1970-01-21,100.0
1970-01-22,100.5700904722286
1970-01-23,99.54382203537473
1970-01-26,99.08768687622612
1970-01-27,96.0090385190789
1970-01-28,95.43891237561976
1970-01-29,93.95658012207836
1970-01-30,91.5620417584547
1970-02-02,91.5620417584547
1970-02-03,93.95658012207836
1970-02-04,92.01816978335721
1970-02-05,91.67604701125741
1970-02-06,91.44811498235916
1970-02-09,92.3602069445037
1970-02-10,92.70231544811128
1970-02-11,92.47426213702917
1970-02-12,94.18465483589878
1970-02-13,94.52674193676803
1970-02-16,96.46514514124308
1970-02-17,97.71940981521018
1970-02-18,99.20174920299769
1970-02-19,99.20174920299769
1970-02-20,98.51761780673584
1970-02-24,97.71940981521018
1970-02-25,100.1139838500644
1970-02-26,99.77179686974964
1970-02-27,99.42975970860314
1970-03-02,99.20174920299769
1970-03-03,98.28950028743878
1970-03-04,99.08768687622612
1970-03-05,97.60539029391524
1970-03-06,97.14924800052052
1970-03-09,96.35106141173318
1970-03-10,97.03527841894834
1970-03-11,96.92119468943842
1970-03-12,96.69314137835633
1970-03-13,96.69314137835633
1970-03-16,93.27244872581652
1970-03-17,93.95658012207836
1970-03-18,93.72849113976574
1970-03-19,94.07062818035774
1970-03-20,93.04433120651944
1970-03-23,91.67604701125741
1970-03-24,92.47426213702917
1970-03-25,94.52674193676803
1970-03-26,94.29868862568594
1970-03-30,94.86881476914508
1970-03-31,95.32489285432483
1970-04-01,96.80716803389737
1970-04-02,97.26332459578431
1970-04-03,97.03527841894834
1970-04-06,95.09678246927388
1970-04-07,95.09678246927388
1970-04-08,94.18465483589878
1970-04-09,94.52674193676803
1970-04-10,94.41267960999646
1970-04-13,93.72849113976574
1970-04-14,93.15839353329103
1970-04-15,92.13216076766771
1970-04-16,91.9040860538473
1970-04-17,90.30776281599537
1970-04-20,90.30776281599537
1970-04-21,89.85164905958509
1970-04-22,88.02726537640496
1970-04-23,86.88702735797892
1970-04-24,87.57120869396353
1970-04-27,86.65901685237347
1970-04-28,86.0888550376838
